what,kind,bundleId,bundleVersion,description,time
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366066093889
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366066094468
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366066095411
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366066098654
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066115222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366066118269
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366066119456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066121878
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366066124725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066124743
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366066126428
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366066127004
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366066127952
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366066131125
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066138846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066142501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066155549
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366066156854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366066163935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066164253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066177003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066178164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066277229
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066277265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066287091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066858849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066866631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066953466
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366066953598
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066955768
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066955846
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066972640
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366066972641
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1366066972728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066984114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366066984157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366067031256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069029124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069029239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069034525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069036199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069063366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069064518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069065814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069074375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069075523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069077107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069583282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069583318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069584540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069589377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069591682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069594590
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069594955
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069595056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366069596673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069599271
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069599428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366069599936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069607763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069608754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069609876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069610785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069611509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069622139
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069622758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366069627136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069628122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069630261
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069630579
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069634336
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069634441
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069635846
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069635972
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069636046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069665671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069668859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069669102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069670742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069671087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069671377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069671486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069671726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069672044
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1366069673771
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366069675358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366069676826
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069679567
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069679677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069680160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069686768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069688594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069689618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069690482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069691850
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069693654
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069693654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069694147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069699226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366069702031
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366069704640
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069704786
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366069704880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366069705520
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069710432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069712908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366069715985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077047249
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1366077056778
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366077056814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077074619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077083607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077084853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077145094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077154664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077155721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077160598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077163511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077167563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077173813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077174013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077175611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077177912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077183314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077190440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077201697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077335212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077340429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366077342326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077343784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077344564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077388768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077391131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077393619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077470405
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366077471233
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077473916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077474283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077477822
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366077489532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077494264
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077498754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077499393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077502535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077529654
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077531906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077532445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077535740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077542635
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077544851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077545402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077548895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077559943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077573201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077577719
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077581538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077582177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077583306
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1366077589290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077590286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077618904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366077622628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077623831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077647504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077649052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366077653507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366077656156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077656408
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366077658410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077658822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077666339
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366077668342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077670534
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366077672609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077672625
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366077674504
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366077675183
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366077676139
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366077679599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366077696218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366077704950
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366077706264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077708291
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366077711592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077711606
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366077713612
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366077714303
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366077715262
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366077718625
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366077728443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366077762161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078018722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078035192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078048746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078050627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078119606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078119673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078120807
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366078121932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1366078122530
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366078124921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078133669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078135598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366078143543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366078143795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1366078145587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366078145922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366078146424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366078146784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078151746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078410979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078491239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078782068
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366078788778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078822234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078825623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078876099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078878866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078887105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366078898277
