what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048765277
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1366048767083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048767094
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366048767745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048769820
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366048771789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048771801
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366048773688
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366048774389
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366048775343
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366048778652
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366048787222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366048815213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366048877052
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366048879553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048879989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048884747
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366048886824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048889688
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366048891509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048891526
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366048893495
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366048894199
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366048895161
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366048898452
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366048936139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366048963060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049086573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049086928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049091669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049093057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049119660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366049120983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366049121229
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366049123320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049123882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049128467
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366049129432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049132414
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366049134284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049134298
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366049136223
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366049136980
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366049137935
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366049146000
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366049183838
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366049184884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049187148
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1366049188964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049188975
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366049193945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049196048
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366049197998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049198012
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366049199868
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366049200541
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366049201497
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366049204823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049229575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049431904
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366049431928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049435224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049437558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049437618
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1366049444732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049444743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049475488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049489528
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366049489557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366049493791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366053627088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366053630350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366053646873
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1366053650795
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366053650827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366053658876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366053769976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366053771033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054062561
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366054064473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054078976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054083505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054097743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054107271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054190759
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054608263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366054621893
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366054623195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054636022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054638211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054650627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054654941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054664475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054667075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054706277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054768460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054775090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054790131
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366054794107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054794626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054799195
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366054813775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054815886
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366054817727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054817741
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366054819558
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366054820224
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366054821184
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366054824396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054846702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054854614
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366054854680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054861941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054901238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054905077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054905560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054906374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054951934
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1366054981669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054983203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1366054983211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1366054983992
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1366054992466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054992481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366054993258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366054996663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055024162
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055034819
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055048544
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055059207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055071789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055077289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055078034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055091532
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055094439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055098371
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055100434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055100445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055102443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055104577
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055110194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055113413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055124161
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366055127850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055128410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055136212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055151226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055165663
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055165695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055167957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055169568
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055171541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055171554
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055173444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055193989
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055194134
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055195262
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055198630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055222756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055251374
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055251431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055259474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055448846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055450457
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366055452873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055453511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055462702
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055463285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055466205
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055468089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055468102
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055469964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055490460
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055490816
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055491784
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055495100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055499182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055508506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055512682
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055530476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055532939
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055534665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055534687
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055536558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055557168
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055557457
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055558418
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055561668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055567534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366055575091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055575587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055584546
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055595939
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055610656
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055644652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055652545
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055660973
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055661022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055665141
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055667138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055667153
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055669065
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055669742
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055670700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055672433
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055678856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055690288
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055691543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055694391
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1366055696253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055696265
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055698099
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1366055698774
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB 10-2]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1366055699737
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1366055702987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1366055713154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055715698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055716742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055717558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055750525
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1366055751322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055755218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055756578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055779011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366055878477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1366055883616
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1366055885376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055885915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055890413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366055893916
